caseid,year,age,sex,polviews,partyid,indus10
2717,2000,53.0,1,5.0,5.0,2170.0
2718,2000,40.0,1,5.0,6.0,770.0
2719,2000,38.0,1,6.0,6.0,9470.0
2720,2000,37.0,1,5.0,2.0,2290.0
2721,2000,39.0,2,4.0,4.0,5380.0
2723,2000,39.0,1,6.0,5.0,2290.0
2724,2000,54.0,2,4.0,0.0,8770.0
2726,2000,55.0,2,4.0,1.0,2290.0
2727,2000,50.0,2,4.0,0.0,8190.0
2728,2000,36.0,2,6.0,6.0,7860.0
2729,2000,40.0,2,2.0,2.0,6990.0
2730,2000,51.0,2,3.0,5.0,3960.0
2732,2000,63.0,1,4.0,3.0,4680.0
2733,2000,31.0,2,4.0,5.0,2290.0
2734,2000,36.0,1,6.0,5.0,2070.0
2735,2000,32.0,2,4.0,5.0,7980.0
2736,2000,39.0,1,4.0,5.0,2290.0
2737,2000,68.0,2,2.0,3.0,8190.0
2738,2000,35.0,1,6.0,5.0,770.0
2739,2000,81.0,2,6.0,0.0,8190.0
2740,2000,58.0,2,2.0,4.0,7860.0
2741,2000,35.0,2,6.0,5.0,7070.0
2742,2000,54.0,2,5.0,5.0,7860.0
2743,2000,59.0,2,4.0,0.0,9480.0
2744,2000,46.0,1,2.0,1.0,180.0
2745,2000,80.0,2,5.0,2.0,8470.0
2746,2000,72.0,1,5.0,0.0,370.0
2747,2000,73.0,1,4.0,3.0,770.0
2748,2000,31.0,2,6.0,3.0,690.0
2749,2000,58.0,1,6.0,6.0,7980.0
2751,2000,34.0,2,5.0,5.0,490.0
2752,2000,52.0,2,5.0,4.0,9290.0
2753,2000,28.0,1,6.0,6.0,3190.0
2754,2000,25.0,1,6.0,6.0,9160.0
2755,2000,22.0,2,3.0,6.0,8190.0
2756,2000,64.0,2,1.0,2.0,8370.0
2757,2000,30.0,2,4.0,3.0,9480.0
2758,2000,21.0,2,4.0,4.0,6890.0
2760,2000,45.0,1,4.0,5.0,1090.0
2761,2000,68.0,2,4.0,2.0,4480.0
2762,2000,72.0,1,6.0,4.0,2070.0
2765,2000,47.0,2,3.0,3.0,5180.0
2766,2000,30.0,1,6.0,6.0,3360.0
2767,2000,61.0,2,4.0,1.0,9480.0
2768,2000,74.0,2,4.0,1.0,4790.0
2769,2000,27.0,2,4.0,3.0,7860.0
2771,2000,78.0,2,4.0,1.0,9170.0
2772,2000,78.0,1,4.0,0.0,6470.0
2773,2000,54.0,2,1.0,7.0,7890.0
2774,2000,23.0,2,2.0,7.0,4980.0
2775,2000,45.0,1,2.0,1.0,1890.0
2776,2000,33.0,2,2.0,1.0,7860.0
2777,2000,69.0,1,4.0,3.0,9370.0
2778,2000,19.0,2,2.0,0.0,5390.0
2779,2000,53.0,1,2.0,2.0,8190.0
2780,2000,39.0,2,1.0,0.0,7860.0
2781,2000,29.0,1,4.0,3.0,8680.0
2782,2000,30.0,1,4.0,3.0,3390.0
2783,2000,58.0,2,1.0,2.0,7860.0
2784,2000,52.0,1,2.0,2.0,9470.0
2785,2000,45.0,2,2.0,0.0,7860.0
2786,2000,72.0,2,4.0,5.0,570.0
2787,2000,75.0,2,2.0,3.0,7860.0
2790,2000,65.0,1,4.0,5.0,6080.0
2791,2000,54.0,2,7.0,0.0,7860.0
2792,2000,53.0,1,4.0,0.0,9470.0
2793,2000,39.0,2,7.0,0.0,7860.0
2794,2000,81.0,1,6.0,0.0,770.0
2795,2000,75.0,2,6.0,2.0,5390.0
2796,2000,70.0,1,5.0,3.0,770.0
2797,2000,73.0,2,4.0,1.0,6370.0
2798,2000,89.0,1,4.0,0.0,3890.0
2799,2000,77.0,1,4.0,4.0,9380.0
2800,2000,67.0,1,6.0,1.0,6480.0
2801,2000,48.0,1,4.0,5.0,3470.0
2802,2000,52.0,1,6.0,0.0,2370.0
2803,2000,41.0,2,4.0,3.0,8090.0
2804,2000,43.0,2,6.0,6.0,1680.0
2805,2000,35.0,2,5.0,6.0,180.0
2807,2000,20.0,2,3.0,2.0,2170.0
2808,2000,55.0,1,2.0,2.0,1870.0
2809,2000,66.0,2,4.0,6.0,1790.0
2810,2000,50.0,1,6.0,1.0,3680.0
2811,2000,20.0,2,4.0,0.0,5090.0
2812,2000,62.0,1,4.0,6.0,6970.0
2813,2000,80.0,1,3.0,1.0,570.0
2814,2000,29.0,2,4.0,3.0,4780.0
2815,2000,53.0,1,2.0,6.0,3490.0
2816,2000,38.0,1,6.0,4.0,2370.0
2817,2000,61.0,2,6.0,6.0,5592.0
1,2002,25.0,2,6.0,6.0,6080.0
2,2002,43.0,1,6.0,5.0,2290.0
6,2002,47.0,1,6.0,4.0,3580.0
9,2002,46.0,1,6.0,6.0,6680.0
14,2002,71.0,2,5.0,6.0,4585.0
17,2002,51.0,2,5.0,5.0,9480.0
18,2002,37.0,1,5.0,6.0,8980.0
19,2002,35.0,1,5.0,2.0,770.0
22,2002,23.0,1,4.0,1.0,7080.0
23,2002,33.0,1,2.0,1.0,5090.0
27,2002,69.0,2,3.0,7.0,9370.0
32,2002,57.0,1,4.0,0.0,7580.0
33,2002,42.0,2,3.0,0.0,6780.0
34,2002,63.0,1,5.0,0.0,7860.0
36,2002,77.0,1,4.0,4.0,6470.0
37,2002,26.0,2,3.0,1.0,7070.0
38,2002,51.0,2,4.0,3.0,7380.0
41,2002,76.0,2,6.0,6.0,3590.0
43,2002,60.0,2,4.0,5.0,7860.0
46,2002,21.0,1,3.0,5.0,770.0
47,2002,20.0,1,1.0,1.0,5790.0
51,2002,66.0,2,5.0,4.0,6990.0
52,2002,69.0,1,5.0,4.0,6990.0
53,2002,53.0,1,4.0,6.0,770.0
56,2002,45.0,1,4.0,5.0,3570.0
57,2002,75.0,2,4.0,5.0,3370.0
59,2002,69.0,2,4.0,0.0,770.0
63,2002,64.0,2,4.0,2.0,9470.0
64,2002,48.0,2,3.0,4.0,7860.0
65,2002,62.0,1,6.0,5.0,9570.0
67,2002,49.0,2,4.0,1.0,8170.0
71,2002,74.0,2,4.0,0.0,8190.0
72,2002,89.0,2,4.0,0.0,9590.0
75,2002,49.0,2,4.0,0.0,6990.0
76,2002,77.0,1,5.0,0.0,770.0
78,2002,28.0,1,5.0,6.0,570.0
79,2002,46.0,2,4.0,1.0,5070.0
82,2002,38.0,2,4.0,3.0,8190.0
83,2002,48.0,2,4.0,3.0,7860.0
89,2002,83.0,2,6.0,3.0,9370.0
93,2002,23.0,2,4.0,3.0,6680.0
94,2002,33.0,1,2.0,0.0,7190.0
96,2002,53.0,2,2.0,0.0,7860.0
97,2002,50.0,1,5.0,1.0,7470.0
99,2002,54.0,2,4.0,5.0,7860.0
100,2002,44.0,2,4.0,6.0,8190.0
101,2002,21.0,1,4.0,1.0,8570.0
108,2002,34.0,2,4.0,2.0,8180.0
109,2002,68.0,1,4.0,3.0,3890.0
111,2002,27.0,1,6.0,3.0,8780.0
114,2002,47.0,2,3.0,2.0,8190.0
116,2002,30.0,1,4.0,2.0,6180.0
120,2002,55.0,1,4.0,3.0,6190.0
121,2002,76.0,2,6.0,6.0,6990.0
124,2002,78.0,1,3.0,0.0,7860.0
125,2002,71.0,2,4.0,1.0,8270.0
126,2002,65.0,2,5.0,5.0,7870.0
130,2002,83.0,1,3.0,0.0,2290.0
133,2002,38.0,2,4.0,1.0,4585.0
136,2002,44.0,2,4.0,3.0,7970.0
138,2002,64.0,1,4.0,0.0,2870.0
139,2002,57.0,1,6.0,3.0,9180.0
140,2002,62.0,2,2.0,1.0,7860.0
143,2002,66.0,2,6.0,3.0,7860.0
147,2002,63.0,2,5.0,3.0,6990.0
150,2002,71.0,2,6.0,5.0,8660.0
152,2002,24.0,1,5.0,2.0,4380.0
153,2002,50.0,1,6.0,4.0,6670.0
154,2002,54.0,1,3.0,1.0,2390.0
158,2002,36.0,2,4.0,5.0,4970.0
159,2002,43.0,1,5.0,4.0,570.0
160,2002,39.0,1,4.0,1.0,8470.0
165,2002,71.0,1,4.0,4.0,2190.0
168,2002,44.0,2,2.0,5.0,4970.0
169,2002,74.0,1,4.0,5.0,2670.0
170,2002,63.0,1,6.0,6.0,6970.0
174,2002,30.0,1,4.0,5.0,6070.0
175,2002,36.0,2,5.0,3.0,6870.0
176,2002,42.0,2,4.0,1.0,6990.0
180,2002,53.0,2,7.0,5.0,7470.0
182,2002,45.0,1,4.0,1.0,4790.0
184,2002,22.0,1,3.0,1.0,9380.0
185,2002,70.0,2,3.0,0.0,7870.0
188,2002,68.0,2,3.0,0.0,1670.0
191,2002,48.0,2,1.0,6.0,9290.0
192,2002,55.0,2,4.0,1.0,8770.0
195,2002,45.0,2,3.0,3.0,580.0
200,2002,57.0,2,5.0,2.0,5380.0
202,2002,32.0,1,4.0,1.0,4790.0
203,2002,28.0,2,2.0,1.0,7390.0
208,2002,57.0,1,4.0,1.0,4670.0
209,2002,35.0,1,4.0,3.0,7690.0
212,2002,45.0,2,2.0,3.0,7590.0
217,2002,40.0,2,4.0,0.0,7380.0
220,2002,37.0,1,6.0,6.0,7280.0
223,2002,40.0,1,2.0,3.0,770.0
224,2002,32.0,1,4.0,0.0,4780.0
227,2002,57.0,1,5.0,6.0,9470.0
228,2002,53.0,2,3.0,0.0,2190.0
229,2002,82.0,2,4.0,0.0,6680.0
235,2002,55.0,2,3.0,1.0,8190.0
236,2002,89.0,1,4.0,0.0,9570.0
239,2002,24.0,2,4.0,3.0,5080.0
241,2002,25.0,1,3.0,4.0,6070.0
242,2002,32.0,1,3.0,1.0,9470.0
243,2002,23.0,1,4.0,3.0,6290.0
246,2002,24.0,1,4.0,1.0,6870.0
248,2002,50.0,2,6.0,0.0,8270.0
249,2002,54.0,1,4.0,3.0,6380.0
250,2002,28.0,1,6.0,2.0,1990.0
252,2002,39.0,2,3.0,1.0,8470.0
256,2002,42.0,1,1.0,0.0,8190.0
257,2002,25.0,2,2.0,3.0,6970.0
259,2002,53.0,2,4.0,0.0,8470.0
260,2002,25.0,2,2.0,2.0,7580.0
261,2002,32.0,2,5.0,1.0,6070.0
266,2002,35.0,2,3.0,1.0,7690.0
267,2002,26.0,2,1.0,6.0,9370.0
268,2002,24.0,2,7.0,6.0,8680.0
272,2002,25.0,2,5.0,1.0,1290.0
273,2002,23.0,2,3.0,0.0,6070.0
276,2002,56.0,2,5.0,5.0,7860.0
279,2002,61.0,1,1.0,6.0,7370.0
280,2002,62.0,1,4.0,5.0,770.0
281,2002,43.0,2,6.0,5.0,8680.0
282,2002,33.0,2,3.0,0.0,7970.0
284,2002,49.0,1,2.0,2.0,7870.0
287,2002,40.0,1,2.0,0.0,7860.0
288,2002,43.0,2,3.0,1.0,7860.0
290,2002,48.0,2,6.0,1.0,3370.0
291,2002,42.0,2,4.0,5.0,7070.0
294,2002,76.0,1,4.0,5.0,580.0
295,2002,32.0,2,2.0,1.0,7670.0
296,2002,63.0,1,5.0,4.0,7380.0
299,2002,29.0,1,4.0,0.0,770.0
303,2002,70.0,1,4.0,4.0,770.0
304,2002,66.0,1,5.0,4.0,3190.0
308,2002,23.0,2,6.0,5.0,4970.0
309,2002,48.0,2,5.0,4.0,7860.0
312,2002,44.0,1,4.0,1.0,2570.0
313,2002,27.0,2,5.0,5.0,9380.0
314,2002,72.0,1,4.0,0.0,9490.0
315,2002,76.0,2,5.0,1.0,8980.0
316,2002,68.0,1,3.0,0.0,4270.0
318,2002,75.0,2,4.0,0.0,1680.0
320,2002,51.0,1,2.0,0.0,6570.0
321,2002,30.0,1,4.0,3.0,7280.0
322,2002,38.0,2,5.0,1.0,9470.0
325,2002,27.0,2,3.0,0.0,5070.0
327,2002,40.0,2,2.0,3.0,6680.0
329,2002,19.0,2,2.0,3.0,6570.0
332,2002,26.0,1,1.0,3.0,8290.0
333,2002,23.0,2,2.0,1.0,8470.0
334,2002,56.0,1,3.0,3.0,9590.0
337,2002,35.0,1,3.0,1.0,8590.0
338,2002,33.0,1,4.0,2.0,6990.0
339,2002,37.0,2,4.0,1.0,2190.0
340,2002,65.0,1,6.0,3.0,6990.0
341,2002,45.0,2,5.0,7.0,7890.0
344,2002,32.0,2,3.0,0.0,4790.0
347,2002,52.0,2,6.0,0.0,8880.0
348,2002,24.0,2,1.0,1.0,8590.0
349,2002,30.0,1,5.0,4.0,6570.0
354,2002,37.0,2,2.0,3.0,7190.0
358,2002,26.0,2,4.0,1.0,7860.0
359,2002,51.0,2,2.0,4.0,3470.0
360,2002,59.0,2,4.0,1.0,7970.0
363,2002,40.0,1,6.0,6.0,6290.0
365,2002,47.0,2,6.0,6.0,6880.0
366,2002,44.0,1,5.0,5.0,9470.0
369,2002,75.0,1,2.0,0.0,7290.0
370,2002,87.0,1,5.0,5.0,9470.0
373,2002,46.0,2,6.0,6.0,7470.0
377,2002,57.0,1,4.0,2.0,2370.0
380,2002,66.0,1,4.0,6.0,5170.0
381,2002,23.0,2,5.0,2.0,8680.0
384,2002,32.0,1,6.0,4.0,3590.0
385,2002,46.0,1,4.0,2.0,8770.0
386,2002,46.0,2,4.0,1.0,4970.0
387,2002,32.0,1,4.0,3.0,770.0
388,2002,35.0,2,3.0,1.0,7870.0
392,2002,67.0,2,6.0,6.0,3390.0
395,2002,84.0,1,7.0,6.0,7070.0
397,2002,43.0,1,6.0,4.0,8370.0
398,2002,36.0,1,4.0,1.0,6290.0
401,2002,73.0,1,1.0,6.0,7280.0
402,2002,38.0,2,4.0,1.0,7790.0
405,2002,49.0,2,6.0,3.0,4670.0
406,2002,26.0,1,4.0,3.0,7680.0
408,2002,54.0,2,6.0,6.0,8990.0
409,2002,27.0,1,3.0,3.0,6990.0
412,2002,45.0,2,6.0,4.0,8090.0
413,2002,22.0,2,4.0,1.0,6990.0
414,2002,32.0,1,3.0,3.0,8680.0
416,2002,35.0,2,4.0,0.0,7270.0
417,2002,32.0,1,4.0,3.0,6990.0
418,2002,31.0,2,4.0,5.0,7860.0
421,2002,33.0,2,5.0,0.0,6380.0
422,2002,24.0,2,4.0,0.0,4080.0
424,2002,30.0,1,4.0,2.0,6970.0
427,2002,28.0,2,6.0,2.0,5380.0
428,2002,42.0,2,2.0,0.0,6670.0
431,2002,40.0,1,3.0,2.0,6480.0
432,2002,31.0,2,2.0,0.0,5190.0
433,2002,26.0,1,4.0,5.0,8560.0
435,2002,67.0,1,5.0,0.0,9690.0
436,2002,45.0,1,1.0,0.0,9370.0
437,2002,60.0,1,1.0,0.0,770.0
441,2002,33.0,2,2.0,2.0,6570.0
444,2002,65.0,2,5.0,1.0,8170.0
445,2002,41.0,1,4.0,0.0,7780.0
448,2002,47.0,1,4.0,3.0,7270.0
449,2002,47.0,2,4.0,1.0,7270.0
450,2002,89.0,2,2.0,1.0,7860.0
452,2002,43.0,2,3.0,0.0,8570.0
453,2002,37.0,1,5.0,5.0,6970.0
454,2002,83.0,2,2.0,3.0,7870.0
456,2002,48.0,2,3.0,2.0,7990.0
460,2002,87.0,2,6.0,0.0,3990.0
462,2002,44.0,1,4.0,0.0,1680.0
463,2002,78.0,2,3.0,0.0,6370.0
466,2002,21.0,2,3.0,3.0,8680.0
469,2002,55.0,1,4.0,1.0,770.0
470,2002,73.0,1,6.0,3.0,7470.0
471,2002,33.0,1,4.0,3.0,4970.0
476,2002,72.0,1,1.0,3.0,7270.0
479,2002,51.0,2,4.0,1.0,8680.0
482,2002,64.0,1,2.0,1.0,6870.0
483,2002,33.0,2,4.0,0.0,8290.0
487,2002,25.0,1,4.0,1.0,6170.0
488,2002,49.0,1,4.0,1.0,7770.0
491,2002,62.0,2,6.0,6.0,8660.0
492,2002,43.0,2,4.0,3.0,1680.0
493,2002,31.0,1,2.0,2.0,8270.0
494,2002,59.0,2,4.0,2.0,7290.0
495,2002,67.0,2,4.0,3.0,8190.0
499,2002,35.0,2,6.0,6.0,7070.0
500,2002,54.0,1,5.0,5.0,6670.0
501,2002,39.0,1,5.0,4.0,2190.0
502,2002,47.0,2,5.0,1.0,6770.0
504,2002,42.0,1,6.0,0.0,2190.0
506,2002,31.0,1,1.0,1.0,7870.0
507,2002,37.0,1,2.0,1.0,770.0
510,2002,55.0,1,5.0,1.0,6370.0
511,2002,51.0,1,2.0,1.0,6390.0
512,2002,36.0,1,5.0,0.0,6370.0
514,2002,42.0,2,2.0,4.0,6380.0
517,2002,21.0,2,4.0,1.0,4970.0
520,2002,62.0,1,5.0,3.0,7390.0
521,2002,39.0,2,4.0,3.0,8180.0
522,2002,61.0,1,5.0,2.0,7870.0
526,2002,50.0,2,3.0,0.0,9470.0
529,2002,32.0,1,4.0,1.0,2290.0
532,2002,41.0,1,5.0,3.0,6990.0
535,2002,37.0,1,4.0,4.0,9470.0
536,2002,36.0,1,6.0,6.0,9470.0
537,2002,59.0,1,6.0,6.0,4370.0
539,2002,66.0,2,2.0,0.0,2970.0
545,2002,45.0,2,2.0,3.0,6070.0
546,2002,37.0,1,2.0,3.0,7070.0
549,2002,41.0,2,6.0,3.0,9470.0
550,2002,32.0,1,4.0,5.0,9090.0
553,2002,60.0,2,4.0,3.0,6990.0
557,2002,43.0,2,2.0,1.0,8680.0
558,2002,33.0,1,5.0,5.0,8270.0
561,2002,40.0,2,6.0,3.0,5380.0
564,2002,76.0,2,4.0,2.0,8470.0
565,2002,47.0,2,4.0,1.0,4470.0
568,2002,50.0,2,1.0,3.0,5592.0
572,2002,64.0,1,3.0,3.0,7070.0
577,2002,77.0,2,2.0,2.0,4970.0
580,2002,50.0,2,2.0,1.0,4680.0
583,2002,25.0,2,5.0,3.0,5170.0
587,2002,30.0,1,6.0,3.0,3870.0
588,2002,32.0,2,4.0,3.0,7970.0
591,2002,62.0,2,4.0,1.0,8190.0
592,2002,33.0,1,1.0,5.0,770.0
593,2002,67.0,1,4.0,2.0,6890.0
594,2002,48.0,1,4.0,6.0,9470.0
595,2002,24.0,2,7.0,5.0,8980.0
599,2002,43.0,1,4.0,1.0,770.0
600,2002,53.0,2,6.0,6.0,9160.0
601,2002,59.0,1,6.0,5.0,6370.0
602,2002,33.0,2,4.0,5.0,7860.0
603,2002,48.0,2,5.0,6.0,9370.0
605,2002,56.0,1,6.0,5.0,490.0
608,2002,61.0,1,4.0,7.0,9670.0
612,2002,73.0,2,6.0,6.0,7860.0
613,2002,46.0,2,4.0,1.0,8190.0
614,2002,48.0,1,4.0,2.0,770.0
617,2002,37.0,1,5.0,5.0,5380.0
618,2002,40.0,2,3.0,1.0,7860.0
620,2002,72.0,1,4.0,1.0,670.0
621,2002,61.0,2,6.0,6.0,7860.0
622,2002,56.0,2,4.0,2.0,6170.0
625,2002,48.0,2,4.0,5.0,6890.0
627,2002,27.0,1,3.0,3.0,7080.0
631,2002,23.0,1,4.0,5.0,9670.0
632,2002,37.0,2,3.0,5.0,8590.0
635,2002,34.0,1,4.0,2.0,3190.0
636,2002,61.0,2,4.0,0.0,5690.0
637,2002,80.0,2,4.0,4.0,4980.0
641,2002,88.0,2,4.0,6.0,4970.0
642,2002,46.0,1,2.0,2.0,770.0
647,2002,50.0,2,5.0,4.0,8190.0
651,2002,48.0,2,5.0,2.0,8680.0
654,2002,46.0,1,4.0,4.0,4670.0
656,2002,76.0,1,5.0,5.0,7870.0
657,2002,24.0,1,5.0,5.0,7290.0
660,2002,75.0,2,4.0,1.0,6770.0
661,2002,80.0,1,4.0,0.0,1070.0
662,2002,71.0,1,6.0,6.0,470.0
665,2002,45.0,1,4.0,3.0,3570.0
668,2002,67.0,2,2.0,0.0,9380.0
669,2002,49.0,2,4.0,0.0,7860.0
670,2002,41.0,1,3.0,0.0,1870.0
671,2002,35.0,1,5.0,3.0,4670.0
672,2002,59.0,2,5.0,4.0,4880.0
673,2002,67.0,1,5.0,2.0,6170.0
677,2002,88.0,2,2.0,0.0,6680.0
678,2002,78.0,1,5.0,4.0,2570.0
682,2002,68.0,2,6.0,6.0,8190.0
685,2002,48.0,1,2.0,1.0,7970.0
686,2002,45.0,2,3.0,1.0,2190.0
687,2002,39.0,2,3.0,1.0,7870.0
688,2002,51.0,1,6.0,6.0,2490.0
691,2002,21.0,2,3.0,3.0,5690.0
692,2002,65.0,2,4.0,3.0,8090.0
694,2002,57.0,2,4.0,1.0,9160.0
696,2002,25.0,1,4.0,5.0,4680.0
697,2002,46.0,1,4.0,3.0,9570.0
700,2002,33.0,2,4.0,6.0,7860.0
704,2002,25.0,2,3.0,1.0,4970.0
705,2002,30.0,1,6.0,5.0,1290.0
709,2002,35.0,2,4.0,3.0,7670.0
710,2002,21.0,1,7.0,3.0,3180.0
712,2002,33.0,2,1.0,0.0,8190.0
713,2002,42.0,1,5.0,5.0,7880.0
714,2002,35.0,1,4.0,5.0,3390.0
718,2002,23.0,2,4.0,3.0,5090.0
724,2002,55.0,1,5.0,5.0,6970.0
731,2002,67.0,2,4.0,0.0,5380.0
732,2002,86.0,1,4.0,4.0,4970.0
734,2002,20.0,2,5.0,1.0,8680.0
738,2002,57.0,2,6.0,6.0,9180.0
742,2002,39.0,1,2.0,3.0,7870.0
744,2002,62.0,2,6.0,5.0,5680.0
747,2002,27.0,2,5.0,3.0,5090.0
749,2002,36.0,1,3.0,1.0,2370.0
752,2002,53.0,1,2.0,0.0,8560.0
753,2002,51.0,2,7.0,0.0,8190.0
755,2002,70.0,1,5.0,1.0,9160.0
757,2002,68.0,2,4.0,1.0,7860.0
759,2002,83.0,2,6.0,5.0,6470.0
760,2002,65.0,2,7.0,6.0,7870.0
764,2002,38.0,1,5.0,6.0,4070.0
765,2002,71.0,2,4.0,1.0,8980.0
766,2002,84.0,2,5.0,3.0,7270.0
769,2002,35.0,2,5.0,1.0,7270.0
771,2002,27.0,2,6.0,6.0,9470.0
772,2002,80.0,1,4.0,1.0,770.0
776,2002,50.0,2,2.0,2.0,5080.0
777,2002,57.0,2,3.0,1.0,7860.0
781,2002,76.0,2,6.0,0.0,7490.0
782,2002,46.0,1,4.0,1.0,3570.0
785,2002,71.0,2,2.0,4.0,7970.0
786,2002,71.0,1,1.0,0.0,2670.0
790,2002,36.0,2,4.0,3.0,6370.0
793,2002,64.0,1,6.0,1.0,3570.0
794,2002,73.0,2,1.0,1.0,9070.0
796,2002,71.0,2,5.0,2.0,8680.0
797,2002,83.0,2,4.0,0.0,3570.0
801,2002,73.0,1,5.0,4.0,670.0
805,2002,76.0,1,4.0,1.0,180.0
806,2002,46.0,1,4.0,2.0,7870.0
808,2002,50.0,1,7.0,7.0,7290.0
809,2002,44.0,2,4.0,2.0,6695.0
811,2002,52.0,2,5.0,4.0,9470.0
812,2002,70.0,1,5.0,6.0,6470.0
815,2002,89.0,2,4.0,3.0,3890.0
816,2002,28.0,2,4.0,3.0,2280.0
817,2002,46.0,1,4.0,3.0,3890.0
819,2002,33.0,1,6.0,3.0,3890.0
821,2002,42.0,2,4.0,3.0,3890.0
822,2002,59.0,1,6.0,1.0,4080.0
825,2002,21.0,1,3.0,1.0,9470.0
826,2002,25.0,2,6.0,5.0,7870.0
827,2002,38.0,1,6.0,1.0,1680.0
830,2002,27.0,1,4.0,3.0,2290.0
834,2002,50.0,2,5.0,3.0,3570.0
835,2002,31.0,1,2.0,6.0,3890.0
837,2002,37.0,1,3.0,3.0,770.0
838,2002,67.0,1,5.0,1.0,3490.0
840,2002,33.0,2,4.0,3.0,8680.0
843,2002,30.0,1,2.0,2.0,6170.0
844,2002,28.0,2,6.0,5.0,8470.0
845,2002,60.0,2,4.0,0.0,9470.0
847,2002,57.0,2,3.0,0.0,9370.0
848,2002,56.0,2,5.0,6.0,9370.0
852,2002,57.0,1,6.0,6.0,8680.0
853,2002,33.0,1,4.0,0.0,280.0
855,2002,41.0,1,6.0,1.0,2490.0
856,2002,27.0,2,4.0,3.0,7680.0
860,2002,51.0,2,4.0,3.0,6990.0
861,2002,59.0,2,2.0,2.0,7590.0
862,2002,45.0,2,6.0,5.0,7070.0
864,2002,41.0,1,2.0,2.0,5790.0
867,2002,51.0,1,2.0,1.0,770.0
872,2002,69.0,1,4.0,4.0,6170.0
873,2002,34.0,1,5.0,4.0,7070.0
876,2002,46.0,1,5.0,3.0,770.0
878,2002,34.0,2,5.0,3.0,7690.0
879,2002,28.0,1,5.0,6.0,6680.0
882,2002,52.0,1,4.0,3.0,6170.0
883,2002,47.0,2,4.0,5.0,8190.0
886,2002,48.0,1,5.0,5.0,7970.0
891,2002,52.0,1,3.0,3.0,7580.0
892,2002,41.0,2,2.0,0.0,5480.0
894,2002,62.0,2,2.0,5.0,6870.0
895,2002,81.0,2,4.0,1.0,7870.0
898,2002,49.0,1,3.0,6.0,1990.0
899,2002,74.0,2,4.0,1.0,2370.0
900,2002,55.0,2,5.0,6.0,7860.0
902,2002,46.0,2,6.0,2.0,8470.0
903,2002,74.0,1,4.0,1.0,1070.0
906,2002,26.0,1,4.0,3.0,2370.0
907,2002,69.0,2,4.0,4.0,6680.0
910,2002,44.0,2,3.0,0.0,8390.0
912,2002,44.0,2,4.0,6.0,7860.0
913,2002,28.0,1,4.0,3.0,4970.0
919,2002,22.0,1,3.0,1.0,770.0
920,2002,31.0,1,4.0,1.0,3360.0
923,2002,43.0,1,2.0,1.0,6390.0
929,2002,47.0,1,2.0,3.0,170.0
934,2002,43.0,2,4.0,5.0,2070.0
937,2002,37.0,2,4.0,1.0,9470.0
941,2002,25.0,1,2.0,2.0,7590.0
943,2002,81.0,1,4.0,7.0,6090.0
944,2002,62.0,1,5.0,0.0,2070.0
947,2002,21.0,1,2.0,5.0,8680.0
953,2002,80.0,2,4.0,1.0,9590.0
954,2002,48.0,2,3.0,1.0,7860.0
956,2002,48.0,2,4.0,0.0,7860.0
957,2002,75.0,1,3.0,5.0,9470.0
960,2002,48.0,1,4.0,3.0,480.0
962,2002,31.0,1,3.0,2.0,6780.0
963,2002,54.0,2,3.0,0.0,7290.0
964,2002,64.0,2,4.0,2.0,6680.0
965,2002,22.0,1,5.0,4.0,8180.0
968,2002,26.0,2,4.0,3.0,7690.0
969,2002,29.0,2,5.0,4.0,5270.0
971,2002,26.0,1,4.0,5.0,770.0
972,2002,27.0,2,5.0,3.0,7970.0
976,2002,26.0,1,3.0,3.0,770.0
977,2002,23.0,1,4.0,4.0,6380.0
980,2002,68.0,1,3.0,1.0,1270.0
981,2002,21.0,2,4.0,3.0,7270.0
987,2002,48.0,1,3.0,3.0,770.0
989,2002,20.0,1,5.0,5.0,7870.0
990,2002,62.0,2,7.0,6.0,5470.0
991,2002,60.0,2,6.0,2.0,7860.0
994,2002,41.0,2,4.0,1.0,8190.0
995,2002,44.0,2,5.0,1.0,3680.0
996,2002,58.0,2,6.0,1.0,3570.0
998,2002,40.0,1,3.0,4.0,5390.0
999,2002,27.0,1,4.0,1.0,770.0
1000,2002,30.0,1,4.0,2.0,6672.0
1002,2002,37.0,2,5.0,4.0,4970.0
1004,2002,22.0,2,4.0,7.0,5380.0
1007,2002,66.0,2,4.0,1.0,8270.0
1010,2002,69.0,2,4.0,1.0,4590.0
1014,2002,24.0,1,4.0,4.0,3490.0
1015,2002,38.0,1,4.0,1.0,680.0
1016,2002,38.0,1,4.0,3.0,4070.0
1019,2002,63.0,2,6.0,1.0,8190.0
1021,2002,41.0,1,4.0,5.0,9470.0
1023,2002,23.0,2,3.0,1.0,4870.0
1025,2002,51.0,2,3.0,5.0,690.0
1026,2002,39.0,1,6.0,4.0,7070.0
1030,2002,58.0,2,4.0,1.0,4690.0
1031,2002,43.0,2,3.0,3.0,9290.0
1032,2002,51.0,1,5.0,3.0,8890.0
1033,2002,69.0,1,6.0,6.0,6970.0
1034,2002,44.0,1,4.0,3.0,4180.0
1035,2002,45.0,1,6.0,6.0,7070.0
1038,2002,71.0,2,7.0,0.0,7870.0
1039,2002,41.0,2,4.0,1.0,770.0
1043,2002,51.0,2,4.0,3.0,8660.0
1045,2002,59.0,1,6.0,6.0,6890.0
