Season,Game,Team,Pd1,Pd2,Pd3,OT,SO Win,Total
2011,20398,ATL,0,1,1,1,0,3
2011,20398,NSH,2,0,0,0,0,2
2011,20399,DET,2,0,0,0,0,2
2011,20399,SJS,1,3,1,0,0,5
2011,20400,CBJ,1,0,1,0,1,3
2011,20400,DAL,0,1,1,0,0,2
2011,20401,BOS,1,0,1,1,0,3
2011,20401,BUF,0,1,1,0,0,2
2011,20402,MTL,1,0,3,0,0,4
2011,20402,OTT,1,0,0,0,0,1
2011,20403,COL,0,2,1,0,0,3
2011,20403,FLA,1,1,1,1,0,4
2011,20404,CGY,2,1,1,0,0,4
2011,20404,TBL,0,2,0,0,0,2
2011,20405,ANA,0,1,1,0,1,3
2011,20405,EDM,0,0,2,0,0,2
2011,20406,PHI,0,3,1,0,0,4
2011,20406,SJS,1,0,3,0,1,5
2011,20407,PIT,1,3,1,0,0,5
2011,20407,TOR,0,0,2,0,0,2
2011,20408,DET,0,1,1,0,0,2
2011,20408,NSH,1,1,1,0,0,3
2011,20409,CHI,2,2,1,0,0,5
2011,20409,DAL,0,3,0,0,0,3
2011,20410,ANA,1,2,1,0,0,4
2011,20410,VAN,2,0,2,0,1,5
2011,20411,BOS,1,1,3,0,0,5
2011,20411,NYI,0,1,1,0,0,2
2011,20412,BUF,1,2,3,0,0,6
2011,20412,SJS,0,2,1,0,0,3
2011,20413,PHI,2,2,0,0,0,4
2011,20413,TOR,0,1,0,0,0,1
2011,20414,FLA,0,1,2,0,0,3
2011,20414,WSH,0,0,0,0,0,0
2011,20415,NYR,1,1,3,0,0,5
2011,20415,OTT,1,2,0,0,0,3
2011,20416,CBJ,0,0,1,0,0,1
2011,20416,STL,2,1,1,0,0,4
2011,20417,MIN,2,0,1,0,0,3
2011,20417,PHX,1,0,1,0,0,2
2011,20418,CGY,0,0,1,0,0,1
2011,20418,LAK,1,0,1,0,0,2
2011,20419,DET,1,2,1,0,0,4
2011,20419,MTL,1,0,1,0,0,2
2011,20420,NJD,0,2,0,0,0,2
2011,20420,OTT,1,2,0,0,0,3
2011,20421,ATL,1,1,0,0,0,2
2011,20421,COL,0,2,2,0,0,4
2011,20422,CAR,0,1,0,0,0,1
2011,20422,DAL,1,0,0,0,1,2
2011,20423,EDM,1,2,0,0,1,4
2011,20423,TBL,2,0,1,0,0,3
2011,20424,ANA,1,1,0,0,1,3
2011,20424,CGY,0,0,2,0,0,2
2011,20425,BOS,0,0,1,0,0,1
2011,20425,PHI,0,1,0,1,0,2
2011,20426,BUF,1,0,1,0,0,2
2011,20426,PIT,2,0,3,0,0,5
2011,20427,MTL,0,1,0,0,0,1
2011,20427,TOR,2,0,1,0,0,3
2011,20428,DET,2,1,1,0,0,4
2011,20428,NJD,0,0,1,0,0,1
2011,20429,ATL,0,0,0,0,0,0
2011,20429,NYI,0,0,0,0,0,0
2011,20430,COL,2,1,0,0,0,3
2011,20430,WSH,1,0,1,0,0,2
2011,20431,CBJ,0,1,2,0,0,3
2011,20431,NYR,0,1,0,0,0,1
2011,20432,CAR,0,0,1,0,1,2
2011,20432,STL,0,0,1,0,0,1
2011,20433,FLA,0,0,0,0,0,0
2011,20433,NSH,2,0,1,0,0,3
2011,20434,DAL,0,1,1,0,0,2
2011,20434,PHX,3,0,2,0,0,5
2011,20435,TBL,1,3,0,1,0,5
2011,20435,VAN,1,1,2,0,0,4
2011,20436,LAK,0,1,1,0,0,2
2011,20436,MIN,1,1,0,1,0,3
2011,20437,CHI,1,0,0,0,0,1
2011,20437,SJS,1,0,0,1,0,2
2011,20438,NYR,1,4,2,0,0,7
2011,20438,WSH,0,0,0,0,0,0
2011,20439,EDM,0,0,1,0,0,1
2011,20439,VAN,1,1,0,0,0,2
2011,20440,ANA,2,3,1,0,0,6
2011,20440,MIN,1,1,0,0,0,2
2011,20441,DET,0,0,0,0,0,0
2011,20441,LAK,1,1,3,0,0,5
2011,20442,ATL,2,1,0,1,0,4
2011,20442,OTT,0,1,2,0,0,3
2011,20443,NSH,1,2,2,0,0,5
2011,20443,NYI,0,0,0,0,0,0
2011,20444,CHI,3,1,1,0,0,5
2011,20444,COL,3,1,3,0,0,7
2011,20445,CGY,2,0,0,1,0,3
2011,20445,CBJ,0,1,1,0,0,2
2011,20446,DAL,1,1,0,0,1,3
2011,20446,SJS,0,2,0,0,0,2
2011,20447,PHI,1,1,1,0,0,3
2011,20447,PIT,0,1,1,0,0,2
2011,20448,EDM,1,0,0,0,0,1
2011,20448,TOR,1,2,1,0,0,4
2011,20449,BOS,1,0,1,0,0,2
2011,20449,BUF,1,0,2,0,0,3
2011,20450,NJD,2,0,1,0,0,3
2011,20450,PHX,0,0,0,0,0,0
2011,20451,NYR,0,0,4,0,0,4
2011,20451,PIT,1,0,0,0,0,1
2011,20452,ANA,0,1,0,1,0,2
2011,20452,WSH,1,0,0,0,0,1
2011,20453,DET,0,3,2,0,0,5
2011,20453,STL,0,1,1,0,0,2
2011,20454,MTL,0,1,2,0,0,3
2011,20454,PHI,1,1,3,0,0,5
2011,20455,ATL,1,0,0,0,0,1
2011,20455,TBL,0,1,0,0,1,2
2011,20456,CAR,0,1,3,0,0,4
2011,20456,FLA,3,0,0,0,0,3
2011,20457,NSH,0,1,2,0,0,3
2011,20457,SJS,1,1,0,0,0,2
2011,20458,CHI,0,1,2,0,0,3
2011,20458,COL,1,0,3,0,0,4
2011,20459,CBJ,0,1,1,0,0,2
2011,20459,VAN,1,1,0,1,0,3
2011,20460,ANA,0,1,1,0,0,2
2011,20460,NYI,3,0,0,0,0,3
2011,20461,NYR,1,1,1,0,1,4
2011,20461,PHX,2,1,0,0,0,3
2011,20462,ATL,0,2,0,0,0,2
2011,20462,CAR,0,0,2,0,1,3
2011,20463,BOS,1,1,1,0,0,3
2011,20463,MTL,3,1,0,0,0,4
2011,20464,LAK,1,3,0,0,0,4
2011,20464,STL,1,3,2,0,0,6
2011,20465,MIN,1,0,0,0,0,1
2011,20465,OTT,0,2,1,0,0,3
2011,20466,DAL,1,1,1,0,0,3
2011,20466,SJS,1,2,0,1,0,4
2011,20467,CGY,1,3,1,0,0,5
2011,20467,TOR,1,0,1,0,0,2
2011,20468,CBJ,2,0,1,0,0,3
2011,20468,EDM,3,3,0,0,0,6
2011,20469,NSH,1,1,1,0,0,3
2011,20469,NJD,0,0,1,0,0,1
2011,20470,BUF,0,1,1,0,0,2
2011,20470,FLA,4,1,1,0,0,6
2011,20471,CHI,2,1,1,0,0,4
2011,20471,DET,1,0,0,0,0,1
2011,20472,COL,1,2,2,1,0,6
2011,20472,OTT,2,1,2,0,0,5
2011,20473,NYR,0,0,1,0,0,1
2011,20473,PHI,0,1,3,0,0,4
2011,20474,BOS,3,0,0,0,0,3
2011,20474,WSH,0,1,1,0,0,2
2011,20475,NYI,0,2,1,0,0,3
2011,20475,PHX,1,0,2,0,1,4
2011,20476,ANA,1,0,1,0,0,2
2011,20476,CAR,2,1,1,0,0,4
2011,20477,ATL,3,1,3,0,0,7
2011,20477,NJD,0,1,0,0,0,1
2011,20478,CBJ,1,0,0,0,0,1
2011,20478,DAL,1,0,1,0,0,2
2011,20479,BUF,0,1,0,0,0,1
2011,20479,TBL,0,2,1,0,0,3
2011,20480,SJS,2,1,1,0,0,4
2011,20480,STL,0,1,0,0,0,1
2011,20481,LAK,4,2,0,0,0,6
2011,20481,NSH,1,0,0,0,0,1
2011,20482,CGY,0,0,1,0,0,1
2011,20482,MIN,0,2,1,0,0,3
2011,20483,TOR,0,0,1,0,0,1
2011,20483,VAN,1,1,2,0,0,4
2011,20484,OTT,2,0,0,0,0,2
2011,20484,WSH,0,3,0,0,0,3
2011,20485,DAL,2,0,1,1,0,4
2011,20485,DET,2,1,0,0,0,3
2011,20486,CHI,1,2,0,0,0,3
2011,20486,LAK,0,1,1,0,0,2
2011,20487,COL,1,2,0,0,0,3
2011,20487,MTL,1,1,0,0,0,2
2011,20488,ANA,1,2,0,0,0,3
2011,20488,BOS,0,0,0,0,0,0
2011,20489,ATL,2,1,3,0,0,6
2011,20489,TOR,0,1,2,0,0,3
2011,20490,FLA,2,2,1,0,0,5
2011,20490,PHI,0,0,0,0,0,0
2011,20491,PHX,0,0,1,0,0,1
2011,20491,PIT,2,3,1,0,0,6
2011,20492,CAR,1,0,0,0,0,1
2011,20492,TBL,2,3,0,0,0,5
2011,20493,STL,0,1,0,0,0,1
2011,20493,VAN,0,2,1,0,0,3
2011,20494,CGY,0,1,0,0,0,1
2011,20494,MIN,1,0,3,0,0,4
2011,20495,ANA,0,0,2,0,0,2
2011,20495,BUF,3,1,1,0,0,5
2011,20496,NJD,0,1,0,0,0,1
2011,20496,WSH,1,3,1,0,0,5
2011,20497,ATL,1,0,1,0,0,2
2011,20497,STL,1,1,2,0,0,4
2011,20498,CGY,0,1,0,0,0,1
2011,20498,CBJ,1,1,1,0,0,3
2011,20499,DAL,2,2,1,0,0,5
2011,20499,MTL,0,1,1,0,0,2
2011,20500,COL,0,0,0,0,0,0
2011,20500,LAK,1,1,3,0,0,5
2011,20501,EDM,0,0,1,0,0,1
2011,20501,SJS,0,2,0,0,0,2
2011,20502,NYI,0,1,0,1,0,2
2011,20502,TBL,1,0,0,0,0,1
2011,20503,FLA,1,0,1,0,0,2
2011,20503,PIT,3,1,1,0,0,5
2011,20504,DET,1,1,2,1,0,5
2011,20504,VAN,0,3,1,0,0,4
2011,20505,CHI,1,1,2,0,0,4
2011,20505,NSH,0,0,1,0,0,1
2011,20506,ATL,0,1,0,0,0,1
2011,20506,BOS,1,2,1,0,0,4
2011,20507,BUF,0,3,0,0,0,3
2011,20507,FLA,3,0,1,0,0,4
2011,20508,NJD,0,1,0,0,0,1
2011,20508,NYI,3,1,1,0,0,5
2011,20509,NYR,2,0,1,0,0,3
2011,20509,TBL,2,1,0,0,1,4
2011,20510,PIT,1,0,1,0,1,3
2011,20510,WSH,0,1,1,0,0,2
2011,20511,CAR,0,2,0,0,0,2
2011,20511,MTL,0,3,0,0,0,3
2011,20512,CBJ,0,1,2,0,0,3
2011,20512,VAN,3,3,1,0,0,7
2011,20513,DET,1,2,0,0,0,3
2011,20513,STL,3,1,0,0,0,4
2011,20514,NSH,0,1,0,0,0,1
2011,20514,OTT,1,1,0,0,0,2
2011,20515,CGY,1,0,1,0,1,3
2011,20515,DAL,1,0,1,0,0,2
2011,20516,COL,1,0,0,0,0,1
2011,20516,MIN,2,1,0,0,0,3
2011,20517,EDM,0,1,1,0,0,2
2011,20517,LAK,0,1,1,0,1,3
2011,20518,PHX,0,1,0,0,0,1
2011,20518,SJS,0,2,2,0,0,4
2011,20519,OTT,2,1,0,0,0,3
2011,20519,PIT,0,0,1,0,0,1
2011,20520,NJD,0,0,1,0,0,1
2011,20520,TOR,1,2,1,0,0,4
2011,20521,MTL,0,0,1,0,0,1
2011,20521,NYI,1,1,2,0,0,4
2011,20522,CAR,0,1,1,0,0,2
2011,20522,WSH,1,2,0,0,0,3
2011,20523,ATL,0,1,1,0,0,2
2011,20523,TBL,1,1,0,1,0,3
2011,20524,CHI,1,0,3,0,0,4
2011,20524,CBJ,0,0,1,0,0,1
2011,20525,NSH,0,0,0,0,0,0
2011,20525,STL,0,1,1,0,0,2
2011,20526,DET,2,2,0,0,0,4
2011,20526,MIN,0,0,1,0,0,1
2011,20527,DAL,0,0,0,0,0,0
2011,20527,PHX,0,1,0,0,0,1
2011,20528,EDM,0,2,0,0,0,2
2011,20528,VAN,0,1,2,0,0,3
2011,20529,ANA,0,1,0,0,0,1
2011,20529,LAK,0,4,0,0,0,4
2011,20530,NYI,2,0,0,0,0,2
2011,20530,NYR,2,2,3,0,0,7
2011,20531,CBJ,0,1,2,0,1,4
2011,20531,MIN,1,1,1,0,0,3
2011,20532,BOS,0,1,1,0,1,3
2011,20532,FLA,0,2,0,0,0,2
2011,20533,COL,2,0,1,0,0,3
2011,20533,DET,2,0,1,1,0,4
2011,20534,BUF,1,0,1,0,0,2
2011,20534,CGY,0,2,3,0,0,5
2011,20535,LAK,0,0,4,0,0,4
2011,20535,SJS,0,0,0,0,0,0
2011,20536,CAR,3,0,1,0,0,4
2011,20536,TOR,2,1,0,0,0,3
2011,20537,ATL,2,0,1,0,0,3
2011,20537,PIT,2,1,3,0,0,6
2011,20538,MTL,0,0,0,0,0,0
2011,20538,WSH,2,0,1,0,0,3
2011,20539,BOS,1,1,2,0,0,4
2011,20539,TBL,1,1,1,0,0,3
2011,20540,CHI,1,0,0,0,0,1
2011,20540,STL,0,1,2,0,0,3
2011,20541,DAL,0,1,3,0,0,4
2011,20541,NSH,0,1,1,0,0,2
2011,20542,BUF,1,1,2,0,0,4
2011,20542,EDM,1,0,1,0,0,2
2011,20543,ANA,3,0,0,0,0,3
2011,20543,PHX,0,1,0,0,0,1
2011,20544,PHI,0,1,1,0,0,2
2011,20544,VAN,1,3,2,0,0,6
2011,20545,NJD,1,0,0,0,0,1
2011,20545,NYR,1,1,1,0,0,3
2011,20546,NYI,0,1,0,0,1,2
2011,20546,PIT,0,1,0,0,0,1
2011,20547,CAR,2,1,1,0,0,4
2011,20547,OTT,0,0,0,0,0,0
2011,20548,MIN,1,1,3,0,0,5
2011,20548,SJS,1,2,0,0,0,3
2011,20549,DAL,0,3,0,0,0,3
2011,20549,DET,1,2,4,0,0,7
2011,20550,LAK,3,0,0,0,0,3
2011,20550,PHX,4,2,0,0,0,6
2011,20551,CBJ,1,1,1,0,0,3
2011,20551,TOR,2,0,0,0,0,2
2011,20552,ATL,1,1,0,0,1,3
2011,20552,BOS,1,1,0,0,0,2
2011,20553,MTL,1,0,0,0,0,1
2011,20553,TBL,0,2,2,0,0,4
2011,20554,CHI,1,2,0,0,0,3
2011,20554,SJS,1,2,2,0,0,5
2011,20555,COL,3,0,0,0,1,4
2011,20555,EDM,0,1,2,0,0,3
2011,20556,LAK,2,2,0,0,0,4
2011,20556,PHI,2,4,1,0,0,7
2011,20557,ATL,0,0,1,0,0,1
2011,20557,NJD,1,1,1,0,0,3
2011,20558,FLA,0,2,0,0,0,2
2011,20558,MTL,0,2,0,1,0,3
2011,20559,MIN,0,0,1,0,0,1
2011,20559,NSH,1,1,2,0,0,4
2011,20560,DET,1,1,1,0,0,3
2011,20560,NYI,2,1,0,1,0,4
2011,20561,CBJ,1,2,0,1,0,4
2011,20561,OTT,0,1,2,0,0,3
2011,20562,PHX,0,0,3,0,0,3
2011,20562,STL,1,2,1,0,0,4
2011,20563,ANA,1,2,2,0,0,5
2011,20563,PHI,0,1,1,0,0,2
2011,20564,DAL,0,0,1,0,0,1
2011,20564,VAN,2,2,0,0,0,4
2011,20565,CGY,0,3,0,0,0,3
2011,20565,COL,0,0,2,0,0,2
2011,20566,PIT,0,1,0,0,0,1
2011,20566,WSH,0,2,1,0,0,3
2011,20567,BOS,4,0,2,0,0,6
2011,20567,BUF,3,2,1,0,1,7
2011,20568,OTT,0,1,0,0,0,1
2011,20568,TOR,3,2,0,0,0,5
2011,20569,CAR,4,1,1,0,0,6
2011,20569,NJD,1,1,1,0,0,3
2011,20570,NYR,0,0,1,0,0,1
2011,20570,TBL,1,0,0,1,0,2
2011,20571,LAK,0,0,0,0,0,0
2011,20571,SJS,0,1,0,0,0,1
2011,20572,CGY,1,1,0,0,0,2
2011,20572,EDM,0,1,0,0,0,1
2011,20573,ATL,1,2,0,1,0,4
2011,20573,MTL,1,1,1,0,0,3
2011,20574,FLA,0,1,2,0,0,3
2011,20574,NYR,0,0,0,0,0,0
2011,20575,DET,0,0,2,0,0,2
2011,20575,PHI,0,3,0,0,0,3
2011,20576,DAL,1,0,3,0,0,4
2011,20576,STL,2,0,0,0,0,2
2011,20577,CBJ,1,0,0,0,0,1
2011,20577,NSH,0,3,1,0,0,4
2011,20578,MIN,1,2,2,1,0,6
2011,20578,PHX,1,0,4,0,0,5
2011,20579,COL,0,0,1,0,0,1
2011,20579,VAN,1,0,1,0,0,2
2011,20580,ANA,1,1,0,0,0,2
2011,20580,CHI,1,0,0,0,0,1
2011,20581,BOS,0,2,0,0,0,2
2011,20581,TOR,1,0,0,0,0,1
2011,20582,CAR,1,0,2,0,0,3
2011,20582,FLA,1,1,1,1,0,4
2011,20583,CGY,1,1,0,0,0,2
2011,20583,NYI,3,1,1,0,0,5
2011,20584,CHI,1,1,2,0,0,4
2011,20584,LAK,1,1,1,0,0,3
2011,20585,SJS,0,3,0,0,0,3
2011,20585,VAN,1,2,1,0,0,4
2011,20586,MIN,1,0,1,0,0,2
2011,20586,NJD,0,1,0,0,0,1
2011,20587,TBL,0,0,0,1,0,1
2011,20587,WSH,0,0,0,0,0,0
2011,20588,BUF,1,0,2,0,0,3
2011,20588,COL,2,0,1,1,0,4
2011,20589,DET,1,2,2,0,0,5
2011,20589,EDM,1,0,2,0,0,3
2011,20590,CBJ,0,1,1,0,0,2
2011,20590,PHX,0,2,2,0,0,4
2011,20591,CAR,0,0,1,0,0,1
2011,20591,NYR,0,0,1,1,0,2
2011,20592,PIT,5,2,1,0,0,8
2011,20592,TBL,0,0,1,0,0,1
2011,20593,ATL,2,1,0,0,0,3
2011,20593,FLA,1,0,1,0,0,2
2011,20594,CHI,0,2,0,0,0,2
2011,20594,DAL,2,0,2,0,0,4
2011,20595,CGY,0,0,1,0,0,1
2011,20595,VAN,2,1,0,0,0,3
2011,20596,ANA,0,0,1,0,0,1
2011,20596,NSH,1,1,2,0,0,4
2011,20597,BOS,0,1,0,0,0,1
2011,20597,MIN,0,1,2,0,0,3
2011,20598,STL,2,0,3,0,0,5
2011,20598,TOR,1,3,1,0,1,6
2011,20599,NJD,1,1,0,0,0,2
2011,20599,PHI,0,2,2,0,0,4
2011,20600,MTL,0,1,0,0,1,2
2011,20600,PIT,1,0,0,0,0,1
2011,20601,COL,0,0,0,0,0,0
2011,20601,PHX,1,0,1,0,0,2
2011,20602,EDM,2,0,0,0,0,2
2011,20602,NYI,0,1,0,0,0,1
2011,20603,LAK,0,2,0,0,0,2
2011,20603,NSH,0,3,2,0,0,5
2011,20604,BUF,2,1,0,0,0,3
2011,20604,SJS,0,0,0,0,0,0
2011,20605,ATL,1,0,2,0,0,3
2011,20605,TOR,2,6,1,0,0,9
2011,20606,CAR,0,2,3,0,0,5
2011,20606,FLA,2,0,1,0,0,3
2011,20607,CHI,0,1,1,0,1,3
2011,20607,OTT,0,1,1,0,0,2
2011,20608,DAL,1,1,0,0,0,2
2011,20608,NYR,0,1,1,0,1,3
2011,20609,CGY,2,2,0,0,0,4
2011,20609,DET,1,2,1,0,1,5
2011,20610,EDM,0,1,0,0,0,1
2011,20610,VAN,0,3,3,0,0,6
2011,20611,ANA,1,2,3,0,0,6
2011,20611,CBJ,0,0,0,0,0,0
2011,20612,NJD,0,1,0,0,0,1
2011,20612,PHI,2,0,0,0,0,2
2011,20613,COL,2,0,1,0,0,3
2011,20613,NYI,2,1,0,1,0,4
2011,20614,BOS,0,2,0,0,0,2
2011,20614,MTL,0,0,2,1,0,3
2011,20615,OTT,0,1,0,0,0,1
2011,20615,TBL,0,0,2,0,0,2
2011,20616,MIN,2,0,2,0,0,4
2011,20616,PIT,0,0,0,0,0,0
2011,20617,FLA,1,0,1,0,0,2
2011,20617,WSH,0,1,2,0,0,3
2011,20618,NYR,0,2,0,0,0,2
2011,20618,STL,0,1,0,0,0,1
2011,20619,BUF,0,1,0,1,0,2
2011,20619,PHX,0,1,0,0,0,1
2011,20620,NSH,1,0,1,0,0,2
2011,20620,SJS,0,1,0,0,0,1
2011,20621,DET,0,0,1,0,1,2
2011,20621,VAN,0,1,0,0,0,1
2011,20622,CBJ,0,1,3,0,0,4
2011,20622,LAK,3,1,2,0,0,6
2011,20623,ATL,1,1,1,0,0,3
2011,20623,CAR,1,2,0,1,0,4
2011,20624,NJD,1,0,5,0,0,6
2011,20624,TBL,2,0,1,0,0,3
2011,20625,DAL,2,0,2,0,0,4
2011,20625,MIN,0,0,0,0,0,0
2011,20626,CHI,1,4,0,0,0,5
2011,20626,NYI,0,0,0,0,0,0
2011,20627,ANA,0,1,0,0,0,1
2011,20627,SJS,0,0,0,0,0,0
2011,20628,BOS,0,0,4,0,0,4
2011,20628,PIT,0,2,0,0,0,2
2011,20629,PHX,0,2,2,0,0,4
2011,20629,STL,1,0,2,0,0,3
2011,20630,COL,4,1,0,0,0,5
2011,20630,DET,2,1,1,0,0,4
2011,20631,LAK,1,1,0,0,0,2
2011,20631,TOR,0,2,1,0,0,3
2011,20632,BOS,2,3,1,0,0,6
2011,20632,OTT,0,0,0,0,0,0
2011,20633,BUF,2,0,0,0,0,2
2011,20633,PHI,1,1,3,0,0,5
2011,20634,NYI,0,1,2,0,0,3
2011,20634,VAN,1,1,1,0,1,4
2011,20635,MTL,0,1,1,0,0,2
2011,20635,NYR,1,0,0,0,0,1
2011,20636,CGY,2,1,2,0,0,5
2011,20636,CAR,2,3,0,0,1,6
2011,20637,CBJ,2,1,0,0,0,3
2011,20637,PHX,0,2,2,0,0,4
2011,20638,FLA,2,1,0,1,0,4
2011,20638,WSH,0,2,1,0,0,3
2011,20639,MIN,1,0,0,0,0,1
2011,20639,NSH,1,1,3,0,0,5
2011,20640,DAL,1,1,1,0,0,3
2011,20640,EDM,0,0,2,0,0,2
2011,20641,SJS,1,0,1,0,0,2
2011,20641,TOR,0,0,4,0,0,4
2011,20642,MTL,1,1,0,0,0,2
2011,20642,PIT,1,2,2,0,0,5
2011,20643,TBL,2,1,0,0,0,3
2011,20643,WSH,0,0,0,0,0,0
2011,20644,CHI,2,1,1,0,0,4
2011,20644,COL,0,0,0,0,0,0
2011,20645,ANA,3,0,4,0,0,7
2011,20645,STL,0,2,2,0,0,4
2011,20646,BOS,1,1,5,0,0,7
2011,20646,PHI,1,2,2,0,0,5
2011,20647,BUF,1,1,1,0,0,3
2011,20647,CAR,0,1,1,0,0,2
2011,20648,NYI,1,1,2,0,0,4
2011,20648,OTT,2,4,0,0,0,6
2011,20649,NYR,0,1,0,0,0,1
2011,20649,VAN,0,0,0,0,0,0
2011,20650,FLA,1,0,2,0,0,3
2011,20650,NSH,1,0,1,0,0,2
2011,20651,PHX,1,0,4,0,0,5
2011,20651,TOR,0,0,1,0,0,1
2011,20652,LAK,0,1,0,0,0,1
2011,20652,STL,1,2,0,0,0,3
2011,20653,EDM,1,2,2,0,0,5
2011,20653,SJS,0,0,2,0,0,2
2011,20654,VAN,1,2,1,0,0,4
2011,20654,WSH,1,0,1,0,0,2
2011,20655,CBJ,2,0,0,0,1,3
2011,20655,DET,0,2,0,0,0,2
2011,20656,CGY,0,3,0,0,0,3
2011,20656,OTT,0,0,2,0,0,2
2011,20657,ATL,0,2,0,0,0,2
2011,20657,PHI,0,2,3,0,0,5
2011,20658,NJD,4,0,1,0,0,5
2011,20658,TBL,1,1,0,0,0,2
2011,20659,COL,2,1,1,0,0,4
2011,20659,MIN,0,0,1,0,0,1
2011,20660,BOS,0,2,0,0,0,2
2011,20660,PIT,1,1,1,0,0,3
2011,20661,CGY,0,0,1,0,1,2
2011,20661,TOR,0,0,1,0,0,1
2011,20662,MTL,3,0,0,0,0,3
2011,20662,NYR,1,0,1,0,0,2
2011,20663,BUF,0,1,2,0,0,3
2011,20663,NYI,0,4,1,0,0,5
2011,20664,CAR,2,3,1,0,0,6
2011,20664,TBL,2,1,1,0,0,4
2011,20665,FLA,1,1,0,1,0,3
2011,20665,NJD,1,0,1,0,0,2
2011,20666,CBJ,2,1,2,0,0,5
2011,20666,DET,2,2,1,1,0,6
2011,20667,CHI,1,1,0,0,0,2
2011,20667,NSH,0,0,2,0,1,3
2011,20668,ATL,0,1,0,0,0,1
2011,20668,DAL,1,2,3,0,0,6
2011,20669,ANA,1,0,1,0,0,2
2011,20669,PHX,1,3,2,0,0,6
2011,20670,EDM,2,0,0,0,0,2
2011,20670,LAK,2,1,2,0,0,5
2011,20671,SJS,1,1,2,0,0,4
2011,20671,STL,1,1,0,0,0,2
2011,20672,OTT,1,0,0,0,0,1
2011,20672,WSH,0,0,3,0,0,3
2011,20673,MIN,0,2,2,0,0,4
2011,20673,VAN,0,0,0,0,0,0
2011,20674,NYR,0,0,2,0,0,2
2011,20674,PHI,2,1,0,0,0,3
2011,20675,CHI,1,1,4,0,0,6
2011,20675,NSH,2,0,1,0,0,3
2011,20676,ANA,2,1,0,0,0,3
2011,20676,EDM,0,2,0,0,0,2
2011,20677,BOS,3,2,2,0,0,7
2011,20677,CAR,0,0,0,0,0,0
2011,20678,NJD,2,3,0,0,0,5
2011,20678,NYI,0,2,0,0,0,2
2011,20679,PHX,1,0,1,0,0,2
2011,20679,SJS,1,2,1,0,0,4
2011,20680,CGY,0,2,2,0,0,4
2011,20680,MTL,2,2,0,1,0,5
2011,20681,ATL,0,0,2,0,1,3
2011,20681,FLA,0,0,2,0,0,2
2011,20682,DAL,0,2,0,0,0,2
2011,20682,LAK,1,0,0,0,0,1
2011,20683,BUF,0,1,0,1,0,2
2011,20683,MTL,1,0,0,0,0,1
2011,20684,PHI,1,1,0,1,0,3
2011,20684,WSH,0,0,2,0,0,2
2011,20685,DET,0,1,0,0,0,1
2011,20685,PIT,2,1,1,0,0,4
2011,20686,BOS,1,0,2,0,0,3
2011,20686,CAR,1,0,1,0,0,2
2011,20687,ANA,1,0,0,0,1,2
2011,20687,OTT,0,1,0,0,0,1
2011,20688,CBJ,1,1,0,0,0,2
2011,20688,TBL,1,1,0,0,1,3
2011,20689,LAK,0,1,0,0,0,1
2011,20689,STL,1,0,1,0,0,2
2011,20690,COL,1,2,0,1,0,4
2011,20690,VAN,1,2,0,0,0,3
2011,20691,EDM,0,0,1,0,0,1
2011,20691,MIN,2,0,2,0,0,4
2011,20692,NSH,2,2,1,0,0,5
2011,20692,PHX,2,0,0,0,0,2
2011,20693,NYR,4,2,1,0,0,7
2011,20693,TOR,0,0,0,0,0,0
2011,20694,CBJ,1,0,1,1,0,3
2011,20694,FLA,2,0,0,0,0,2
2011,20695,CGY,0,0,0,0,0,0
2011,20695,MIN,2,1,3,0,0,6
2011,20696,BOS,1,1,0,0,0,2
2011,20696,BUF,0,2,2,0,0,4
2011,20697,ANA,1,1,0,0,0,2
2011,20697,TOR,1,2,2,0,0,5
2011,20698,NJD,2,0,0,0,0,2
2011,20698,PIT,0,0,0,0,0,0
2011,20699,NYI,0,1,0,0,0,1
2011,20699,WSH,1,1,0,0,0,2
2011,20700,OTT,0,2,0,0,0,2
2011,20700,PHI,2,1,3,0,0,6
2011,20701,CAR,2,1,1,0,0,4
2011,20701,NYR,0,0,1,0,0,1
2011,20702,ATL,1,1,0,0,0,2
2011,20702,TBL,1,0,1,0,1,3
2011,20703,DET,1,2,0,1,0,4
2011,20703,STL,0,1,2,0,0,3
2011,20704,COL,0,0,1,0,0,1
2011,20704,NSH,2,0,3,0,0,5
2011,20705,DAL,1,2,1,0,0,4
2011,20705,EDM,1,1,0,0,0,2
2011,20706,SJS,0,1,0,0,1,2
2011,20706,VAN,1,0,0,0,0,1
2011,20707,LAK,0,0,0,0,0,0
2011,20707,PHX,0,2,0,0,0,2
2011,20708,BUF,0,0,2,0,0,2
2011,20708,NYI,2,1,2,0,0,5
2011,20709,MTL,2,3,2,0,0,7
2011,20709,OTT,1,0,0,0,0,1
2011,20710,FLA,1,0,0,0,0,1
2011,20710,TBL,1,0,0,0,1,2
2011,20711,CGY,2,3,2,0,0,7
2011,20711,DAL,2,1,1,0,0,4
2011,20712,NJD,2,0,1,0,0,3
2011,20712,PHI,0,1,0,0,0,1
2011,20713,CHI,1,2,1,0,0,4
2011,20713,DET,1,0,0,0,0,1
2011,20714,BOS,2,2,2,0,0,6
2011,20714,COL,1,0,1,0,0,2
2011,20715,TOR,0,0,1,0,0,1
2011,20715,WSH,1,0,3,0,0,4
